product_id,title,category,subcategory,brand,condition,condition_score,original_price,selling_price,usage_months,seller_id,publish_date,status,views,favorites,description
P007269,其他 课外读物 99新,图书教材,课外读物,其他,99新,9.5,53,50,4,U002876,2022-12-20,在售,447,96,99新课外读物，使用4个月，保养良好
P007270,无品牌 尤克里里 8成新,乐器,尤克里里,无品牌,8成新,7.0,290,150,31,U000955,2021-02-26,在售,449,3,8成新尤克里里，使用31个月，保养良好
P007271,无品牌 围巾 全新,服饰鞋包,围巾,无品牌,全新,10.0,495,450,8,U001665,2021-03-15,在售,106,15,全新围巾，使用8个月，保养良好
P007272,其他 篮球 8成新,运动器材,篮球,其他,8成新,7.0,401,210,24,U001960,2024-04-07,在售,62,11,8成新篮球，使用24个月，保养良好
P007273,其他 T恤 6成新,服饰鞋包,T恤,其他,6成新,5.0,258,80,37,U001703,2022-08-15,在售,339,55,6成新T恤，使用37个月，保养良好
P007274,其他 尤克里里 全新,乐器,尤克里里,其他,全新,10.0,134,130,27,U001724,2024-02-11,在售,415,52,全新尤克里里，使用27个月，保养良好
P007275,其他 工具书 9成新,图书教材,工具书,其他,9成新,8.0,418,290,4,U002306,2023-11-02,已售出,232,49,9成新工具书，使用4个月，保养良好
P007276,无品牌 小说 8成新,图书教材,小说,无品牌,8成新,7.0,84,40,5,U000276,2021-07-23,已售出,378,75,8成新小说，使用5个月，保养良好
P007277,考特 吉他 9成新,乐器,吉他,考特,9成新,8.0,3325,2230,25,U001989,2021-11-12,已售出,33,10,9成新吉他，使用25个月，保养良好
P007278,无品牌 鞋子 7成新,服饰鞋包,鞋子,无品牌,7成新,6.0,492,180,46,U001124,2023-06-09,已售出,21,1,7成新鞋子，使用46个月，保养良好
P007279,杂牌 鞋子 8成新,服饰鞋包,鞋子,杂牌,8成新,7.0,394,180,29,U001146,2023-07-12,在售,152,6,8成新鞋子，使用29个月，保养良好
P007280,无品牌 床垫 7成新,家具,床垫,无品牌,7成新,6.0,471,180,27,U001915,2021-06-29,在售,252,8,7成新床垫，使用27个月，保养良好
P007281,其他 小沙发 全新,家具,小沙发,其他,全新,10.0,105,100,31,U000915,2022-03-21,在售,249,22,全新小沙发，使用31个月，保养良好
P007282,其他 教材 8成新,图书教材,教材,其他,8成新,7.0,114,60,1,U002519,2020-10-23,在售,194,9,8成新教材，使用1个月，保养良好
P007283,杂牌 滑板 7成新,运动器材,滑板,杂牌,7成新,6.0,326,140,38,U002067,2022-12-19,在售,75,0,7成新滑板，使用38个月，保养良好
P007284,杂牌 哑铃 9成新,运动器材,哑铃,杂牌,9成新,8.0,175,110,18,U000978,2024-03-07,已售出,42,12,9成新哑铃，使用18个月，保养良好
P007285,无品牌 台灯 95新,生活用品,台灯,无品牌,95新,9.0,180,140,12,U002643,2021-01-05,在售,444,146,95新台灯，使用12个月，保养良好
P007286,雅马哈 吉他 9成新,乐器,吉他,雅马哈,9成新,8.0,3780,2390,7,U001487,2021-01-22,已下架,144,31,9成新吉他，使用7个月，保养良好
P007287,无品牌 滑板 99新,运动器材,滑板,无品牌,99新,9.5,393,320,44,U001764,2022-11-14,已售出,154,28,99新滑板，使用44个月，保养良好
P007288,其他 围巾 6成新,服饰鞋包,围巾,其他,6成新,5.0,386,110,28,U001375,2024-04-28,在售,121,15,6成新围巾，使用28个月，保养良好
P007289,杂牌 电吹风 9成新,生活用品,电吹风,杂牌,9成新,8.0,179,120,4,U002880,2021-03-29,已售出,364,17,9成新电吹风，使用4个月，保养良好
P007290,杂牌 滑板 95新,运动器材,滑板,杂牌,95新,9.0,69,50,26,U000138,2022-01-18,在售,242,46,95新滑板，使用26个月，保养良好
P007291,杂牌 架子鼓 9成新,乐器,架子鼓,杂牌,9成新,8.0,361,240,13,U002853,2024-02-27,已售出,470,59,9成新架子鼓，使用13个月，保养良好
P007292,无品牌 课外读物 8成新,图书教材,课外读物,无品牌,8成新,7.0,369,200,10,U001064,2024-03-23,已售出,364,62,8成新课外读物，使用10个月，保养良好
P007293,其他 篮球 95新,运动器材,篮球,其他,95新,9.0,161,130,39,U002383,2023-06-17,在售,99,15,95新篮球，使用39个月，保养良好
P007294,无品牌 篮球 9成新,运动器材,篮球,无品牌,9成新,8.0,110,70,29,U002930,2024-05-28,已下架,340,7,9成新篮球，使用29个月，保养良好
P007295,迪卡侬 自行车 8成新,运动器材,自行车,迪卡侬,8成新,7.0,1275,680,47,U000195,2024-04-05,在售,291,59,8成新自行车，使用47个月，保养良好
P007296,无品牌 小沙发 9成新,家具,小沙发,无品牌,9成新,8.0,500,320,38,U002336,2021-10-16,已售出,342,11,9成新小沙发，使用38个月，保养良好
P007297,杂牌 音箱 9成新,电子产品,音箱,杂牌,9成新,8.0,299,200,11,U001082,2021-05-21,已下架,425,70,9成新音箱，使用11个月，保养良好
P007298,其他 教材 7成新,图书教材,教材,其他,7成新,6.0,133,60,9,U001211,2021-09-01,已下架,70,14,7成新教材，使用9个月，保养良好
P007299,Fender 吉他 9成新,乐器,吉他,Fender,9成新,8.0,3308,2690,20,U002282,2023-01-06,已下架,392,28,9成新吉他，使用20个月，保养良好
P007300,无品牌 小家电 9成新,生活用品,小家电,无品牌,9成新,8.0,191,130,37,U000947,2022-10-09,在售,246,40,9成新小家电，使用37个月，保养良好
P007301,其他 外套 8成新,服饰鞋包,外套,其他,8成新,7.0,370,200,45,U000054,2020-12-31,在售,198,13,8成新外套，使用45个月，保养良好
P007302,无品牌 围巾 8成新,服饰鞋包,围巾,无品牌,8成新,7.0,106,60,26,U000186,2021-08-09,已售出,476,63,8成新围巾，使用26个月，保养良好
P007303,杂牌 英语学习 全新,图书教材,英语学习,杂牌,全新,10.0,485,490,2,U000005,2021-08-18,在售,27,1,全新英语学习，使用2个月，保养良好
P007304,无品牌 小说 全新,图书教材,小说,无品牌,全新,10.0,260,220,10,U000572,2021-07-02,已售出,244,0,全新小说，使用10个月，保养良好
P007305,其他 架子鼓 8成新,乐器,架子鼓,其他,8成新,7.0,496,250,12,U001715,2022-01-15,已售出,86,18,8成新架子鼓，使用12个月，保养良好
P007306,其他 考研资料 全新,图书教材,考研资料,其他,全新,10.0,480,410,4,U000698,2023-09-17,已售出,93,7,全新考研资料，使用4个月，保养良好
P007307,无品牌 英语学习 全新,图书教材,英语学习,无品牌,全新,10.0,249,250,3,U001109,2021-03-12,已下架,165,47,全新英语学习，使用3个月，保养良好
P007308,无品牌 帽子 全新,服饰鞋包,帽子,无品牌,全新,10.0,255,230,38,U002804,2023-07-16,在售,138,29,全新帽子，使用38个月，保养良好
P007309,其他 口琴 全新,乐器,口琴,其他,全新,10.0,375,380,11,U002425,2020-10-02,在售,247,51,全新口琴，使用11个月，保养良好
P007310,其他 T恤 8成新,服饰鞋包,T恤,其他,8成新,7.0,61,30,18,U001292,2020-12-05,在售,18,6,8成新T恤，使用18个月，保养良好
P007311,杂牌 尤克里里 7成新,乐器,尤克里里,杂牌,7成新,6.0,496,220,9,U001873,2023-10-04,在售,429,125,7成新尤克里里，使用9个月，保养良好
P007312,其他 课外读物 95新,图书教材,课外读物,其他,95新,9.0,159,120,4,U002860,2023-06-01,已售出,171,14,95新课外读物，使用4个月，保养良好
P007313,无品牌 羽毛球拍 全新,运动器材,羽毛球拍,无品牌,全新,10.0,432,380,35,U001093,2024-02-08,在售,477,137,全新羽毛球拍，使用35个月，保养良好
P007314,杂牌 收纳箱 99新,生活用品,收纳箱,杂牌,99新,9.5,123,110,27,U001359,2024-02-28,已售出,70,4,99新收纳箱，使用27个月，保养良好
P007315,无品牌 衣架 6成新,生活用品,衣架,无品牌,6成新,5.0,443,130,12,U001841,2024-01-30,在售,209,40,6成新衣架，使用12个月，保养良好
P007316,杂牌 书架 9成新,家具,书架,杂牌,9成新,8.0,171,110,36,U001347,2022-03-13,在售,121,8,9成新书架，使用36个月，保养良好
P007317,杂牌 专业书籍 全新,图书教材,专业书籍,杂牌,全新,10.0,263,230,6,U000747,2021-12-02,在售,491,141,全新专业书籍，使用6个月，保养良好
P007318,其他 显示器 9成新,电子产品,显示器,其他,9成新,8.0,161,110,13,U002886,2024-03-26,已售出,324,38,9成新显示器，使用13个月，保养良好
P007319,无品牌 台灯 95新,生活用品,台灯,无品牌,95新,9.0,121,100,18,U000597,2024-05-06,在售,191,21,95新台灯，使用18个月，保养良好
P007320,杂牌 瑜伽垫 99新,运动器材,瑜伽垫,杂牌,99新,9.5,315,280,33,U002504,2020-09-26,已下架,403,96,99新瑜伽垫，使用33个月，保养良好
P007321,Fender 吉他 全新,乐器,吉他,Fender,全新,10.0,4991,6190,15,U002704,2024-05-22,已售出,158,45,全新吉他，使用15个月，保养良好
P007322,小米 手机 6成新,电子产品,手机,小米,6成新,5.0,3126,850,11,U002904,2023-02-07,已下架,296,71,6成新手机，使用11个月，保养良好
P007323,其他 衣柜 95新,家具,衣柜,其他,95新,9.0,102,70,48,U000008,2022-06-05,已下架,24,2,95新衣柜，使用48个月，保养良好
P007324,其他 篮球 全新,运动器材,篮球,其他,全新,10.0,444,440,15,U002128,2021-09-11,在售,37,0,全新篮球，使用15个月，保养良好
P007325,Fender 吉他 8成新,乐器,吉他,Fender,8成新,7.0,597,350,36,U000201,2020-12-13,在售,429,143,8成新吉他，使用36个月，保养良好
P007326,无品牌 教材 99新,图书教材,教材,无品牌,99新,9.5,143,120,6,U000470,2022-04-18,在售,248,64,99新教材，使用6个月，保养良好
P007327,无品牌 裤子 9成新,服饰鞋包,裤子,无品牌,9成新,8.0,237,150,4,U000322,2022-11-16,在售,386,72,9成新裤子，使用4个月，保养良好
P007328,其他 椅子 95新,家具,椅子,其他,95新,9.0,396,320,24,U000910,2023-07-12,已下架,35,9,95新椅子，使用24个月，保养良好
P007329,无品牌 哑铃 95新,运动器材,哑铃,无品牌,95新,9.0,389,280,12,U002908,2020-12-15,已售出,291,84,95新哑铃，使用12个月，保养良好
P007330,其他 考研资料 8成新,图书教材,考研资料,其他,8成新,7.0,166,80,12,U001536,2023-08-22,已下架,178,19,8成新考研资料，使用12个月，保养良好
P007331,其他 小家电 9成新,生活用品,小家电,其他,9成新,8.0,159,100,10,U001194,2022-11-12,已售出,39,4,9成新小家电，使用10个月，保养良好
P007332,其他 篮球 95新,运动器材,篮球,其他,95新,9.0,311,220,12,U000098,2024-02-12,在售,17,0,95新篮球，使用12个月，保养良好
P007333,无品牌 电子琴 6成新,乐器,电子琴,无品牌,6成新,5.0,100,30,5,U001778,2024-04-05,在售,318,56,6成新电子琴，使用5个月，保养良好
P007334,考特 吉他 9成新,乐器,吉他,考特,9成新,8.0,4261,2850,17,U002946,2022-01-14,在售,92,8,9成新吉他，使用17个月，保养良好
P007335,无品牌 显示器 95新,电子产品,显示器,无品牌,95新,9.0,66,50,1,U001520,2022-03-01,在售,114,14,95新显示器，使用1个月，保养良好
P007336,杂牌 书架 95新,家具,书架,杂牌,95新,9.0,88,60,36,U000504,2021-12-25,已售出,498,45,95新书架，使用36个月，保养良好
P007337,其他 架子鼓 8成新,乐器,架子鼓,其他,8成新,7.0,107,50,43,U001145,2023-02-22,已售出,300,94,8成新架子鼓，使用43个月，保养良好
P007338,杂牌 外套 99新,服饰鞋包,外套,杂牌,99新,9.5,287,250,42,U002934,2024-03-25,在售,377,44,99新外套，使用42个月，保养良好
P007339,杂牌 电子琴 99新,乐器,电子琴,杂牌,99新,9.5,332,290,25,U002254,2022-05-12,在售,277,13,99新电子琴，使用25个月，保养良好
P007340,其他 篮球 8成新,运动器材,篮球,其他,8成新,7.0,145,70,46,U000815,2022-11-16,在售,143,14,8成新篮球，使用46个月，保养良好
P007341,其他 电子琴 全新,乐器,电子琴,其他,全新,10.0,344,300,43,U002561,2021-10-13,已售出,299,29,全新电子琴，使用43个月，保养良好
P007342,杂牌 小说 95新,图书教材,小说,杂牌,95新,9.0,186,150,12,U000116,2022-07-19,已售出,147,49,95新小说，使用12个月，保养良好
P007343,无品牌 口琴 7成新,乐器,口琴,无品牌,7成新,6.0,121,40,12,U001817,2020-10-13,在售,450,100,7成新口琴，使用12个月，保养良好
P007344,无品牌 小沙发 9成新,家具,小沙发,无品牌,9成新,8.0,333,230,7,U000176,2023-10-19,已售出,162,30,9成新小沙发，使用7个月，保养良好
P007345,永久 自行车 9成新,运动器材,自行车,永久,9成新,8.0,1531,1000,38,U002159,2023-10-28,已售出,360,110,9成新自行车，使用38个月，保养良好
P007346,杂牌 小说 9成新,图书教材,小说,杂牌,9成新,8.0,199,120,4,U002926,2024-02-20,已售出,429,39,9成新小说，使用4个月，保养良好
P007347,其他 小家电 8成新,生活用品,小家电,其他,8成新,7.0,79,40,42,U001632,2021-07-29,已售出,95,22,8成新小家电，使用42个月，保养良好
P007348,其他 电子琴 全新,乐器,电子琴,其他,全新,10.0,497,450,8,U001341,2021-11-27,已售出,421,55,全新电子琴，使用8个月，保养良好
P007349,无品牌 台式机 99新,电子产品,台式机,无品牌,99新,9.5,4916,4470,5,U001240,2023-07-04,已售出,348,61,99新台式机，使用5个月，保养良好
P007350,杂牌 电吹风 95新,生活用品,电吹风,杂牌,95新,9.0,110,90,5,U002485,2021-09-15,已售出,75,2,95新电吹风，使用5个月，保养良好
P007351,其他 帽子 99新,服饰鞋包,帽子,其他,99新,9.5,103,80,29,U000742,2023-01-24,已售出,164,11,99新帽子，使用29个月，保养良好
P007352,其他 衣架 9成新,生活用品,衣架,其他,9成新,8.0,427,270,8,U002336,2022-02-22,已售出,469,26,9成新衣架，使用8个月，保养良好
P007353,无品牌 移动电源 8成新,电子产品,移动电源,无品牌,8成新,7.0,108,60,32,U001220,2024-05-28,已售出,474,40,8成新移动电源，使用32个月，保养良好
P007354,其他 床上用品 6成新,生活用品,床上用品,其他,6成新,5.0,329,110,26,U000483,2024-04-13,已售出,31,8,6成新床上用品，使用26个月，保养良好
P007355,无品牌 床上用品 全新,生活用品,床上用品,无品牌,全新,10.0,75,80,35,U000073,2021-10-04,在售,215,14,全新床上用品，使用35个月，保养良好
P007356,杂牌 床上用品 全新,生活用品,床上用品,杂牌,全新,10.0,81,80,30,U002201,2023-04-11,在售,136,40,全新床上用品，使用30个月，保养良好
P007357,美利达 自行车 6成新,运动器材,自行车,美利达,6成新,5.0,527,150,38,U001266,2024-04-02,在售,475,116,6成新自行车，使用38个月，保养良好
P007358,Apple 手机 99新,电子产品,手机,Apple,99新,9.5,5430,6390,1,U001779,2021-11-04,在售,294,89,99新手机，使用1个月，保养良好
P007359,其他 口琴 8成新,乐器,口琴,其他,8成新,7.0,335,150,23,U002393,2022-03-13,已售出,229,7,8成新口琴，使用23个月，保养良好
P007360,其他 哑铃 6成新,运动器材,哑铃,其他,6成新,5.0,223,70,42,U002939,2023-12-27,在售,179,11,6成新哑铃，使用42个月，保养良好
P007361,无品牌 书架 9成新,家具,书架,无品牌,9成新,8.0,404,250,4,U002490,2020-11-02,在售,202,13,9成新书架，使用4个月，保养良好
P007362,其他 台灯 7成新,生活用品,台灯,其他,7成新,6.0,130,50,15,U000271,2022-10-21,在售,123,0,7成新台灯，使用15个月，保养良好
P007363,无品牌 台式机 全新,电子产品,台式机,无品牌,全新,10.0,4522,4450,42,U000699,2020-11-28,在售,113,20,全新台式机，使用42个月，保养良好
P007364,杂牌 显示器 8成新,电子产品,显示器,杂牌,8成新,7.0,323,180,33,U002810,2023-09-28,已售出,44,1,8成新显示器，使用33个月，保养良好
P007365,杂牌 衣架 99新,生活用品,衣架,杂牌,99新,9.5,402,340,32,U001671,2023-09-15,已售出,476,67,99新衣架，使用32个月，保养良好
P007366,其他 电吹风 6成新,生活用品,电吹风,其他,6成新,5.0,287,80,39,U000274,2023-05-18,在售,205,18,6成新电吹风，使用39个月，保养良好
P007367,其他 椅子 全新,家具,椅子,其他,全新,10.0,305,290,38,U001262,2021-05-17,已售出,385,0,全新椅子，使用38个月，保养良好
P007368,无品牌 考研资料 全新,图书教材,考研资料,无品牌,全新,10.0,436,430,4,U002714,2023-11-13,在售,91,19,全新考研资料，使用4个月，保养良好
P007369,杂牌 书桌 95新,家具,书桌,杂牌,95新,9.0,339,250,20,U002869,2021-07-10,已售出,406,26,95新书桌，使用20个月，保养良好
P007370,联想 笔记本电脑 全新,电子产品,笔记本电脑,联想,全新,10.0,8495,8220,1,U000352,2021-09-17,已售出,355,35,全新笔记本电脑，使用1个月，保养良好
P007371,无品牌 工具书 9成新,图书教材,工具书,无品牌,9成新,8.0,53,40,6,U001701,2023-06-01,已售出,468,45,9成新工具书，使用6个月，保养良好
P007372,其他 尤克里里 全新,乐器,尤克里里,其他,全新,10.0,281,250,16,U002988,2021-09-18,在售,460,153,全新尤克里里，使用16个月，保养良好
